Post_ID,Post_Text,Post_Comments
101768433554_10156023618828555,Netz down seit gestern in Limburg- einzige Info dazu gibt es über die Fokus App und die hiesige Feuerwehr. Auf Telekom.de oder sonstigen Kanälen keine Info dazu! Es wäre äußerst ratsam liebe Telekom  eure Kunden eigeninitiativ zu informieren. Seit Jahrzehnten Kunde (auch mobil) und bisher eigentlich nur selten unzufrieden. Aber unser Vertrag besagt  dass ich bezahle und die Telekom liefert. Finde den Fehler.... Also  kriegt euren lahmen Laden in den Griff und kümmert euch um eure Kunden! Wozu habt ihr genau dafür einen überbezahlten Vorstand?? Abschaffen und das Geld lieber in besseren Service investieren!,"['Hallo Ben, vielen Dank für das ehrliche Feedback. Die Störung ist bei uns im System hinterlegt. Die Kollegen der Technik sind schon dran und geben ihr Bestes, um die Störung so schnell wie möglich zu beheben. Viele Grüße Elvira H. von Telekom hilft http://www.facebook.com/telekomhilft']"
101768433554_10156023603553555,Ich bin sehr enttäuscht von eurem Verein.. da die Telekom es nach über 4 Monaten nicht schafft eine ganz einfache Internetverbindung in meinen Haushalt zu legen. Ich werde andauernd vertröstet das dies wohl noch ein Problem bei der Technik ist und wenn dann mal ein Techniker zu mir nach Hause kommt ( schon das 5. mal ) dann ist er auch noch unangekündigt und macht mehr Schaden wie nutzen..ein Techniker hat meine Nachbarin einfach vom Netz genommen😂😂🤙🏻🤙🏻 und das aller schlimmste ist das die Telekom noch die Frechheit besitzt eine Rechnung in Höhe von 114 39€ vom Konto abzuziehen was mir als Kunde sagt das die Telekom keine Ahnung hat was Kundenbetreuung ist.,"['Hallo Kevin, ich habe dir gerade auf deinen anderen Beitrag geantwortet. Es grüßt Wiebke S. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156023536153555,Donnerstag neuen Vertrag abgeschlossen  gestern eine SMS bekommen  dass die Portierung der Rufnummer nicht klappt (ohne Angabe von Gründen) und der Kundenservice ist seit über 12 Stunden nicht erreichbar... toller Start  zum Glück kann ich noch 12 Tage stornieren!,"['jap', 'Ist es ein Mobilfunkvertrag?', 'Opt-in gesetzt bei Anbieter? Der ist nämlich notwendig. Desweiteren müssen die Daten 1 zu 1 Stimmen !', 'Was hat denn das eine mit dem anderen zu tun?', 'Achtung bei vodadoof, die nehmen die Kündigung bei gescheiteter übernehme gerne mal zurück', 'Sollte jetzt geklappt haben, Telekom hilft hat sich gemeldet 👍', 'Hallo Daniel, entschuldigen Sie bitte die späte Rückmeldung. Haben Sie in der Zwischenzeit schon jemanden erreicht? Falls nicht, können Sie mir Ihre Rückrufnummer per Privatnachricht http://m.me/telekomhilft zuschicken. Dabei bitte folgenden Hinweis http://bit.ly/DMBlogPK beachten. Viele Grüße Elvira H. von Telekom hilft http://www.facebook.com/telekomhilft']"
101768433554_10156023381443555,Hallo ! wir sind  seit einem Monat wieder Telekomkunde da endlich auch bei uns nun  Glasfaserkabel . eure Leistung und Qualität excellent  wie gewohnt.  NUR EURE WEBSEITE IST SOWAS VON LAM IM AUFBAU UND GESCHWINDIGKEIT wenn man was aufrufen möchte dauert es oder aber funktioniert garnicht . so,"['Danke .  Wünsche auch ein schönen Restsontag', 'Guten Abend Dirk, in der Regel kann auch vernünftig mit unserem Kundencenter gearbeitet werden. Beim nächsten Mal wird es sicherlich besser klappen. Ich wünsche noch einen schönen Sonntag. Viele Grüße Natalie P. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156022693523555,hello  I need help speaking to someone in customer service that can understand english. You guys continue to charge me ever after I cancelled the services and have moved back to the USA. please assist  asap,"[""Hey Andrew, I can understand English. Can you please send me your phone number out of Germany or your customer number? I'll have a look at it. When did you cancel your contract over here? Greetings Karsten L. from Telekom hilft http://www.facebook.com/telekomhilft""]"
101768433554_10156022495063555,An die Leitung des Kundenservice der Telekom Herrn Ralf Hosbach  heute Abend ist bei mir der Kragen endgültig geplatzt! Ende Dezember hat mein Mann für eine Tante im Altenheim den Umzug auf eine andere Station und somit ein neues Zimmer telefonisch bei der Hotline durchgegeben und dabei eine Freischaltung im neuen Zimmer beantragt. Man sagte ihm  das dieses erst am 7. Tag ausgeführt werden kann und daher die Tante ca. 2 Tage ohne Telefonverbindung sei. Alles klar  es ist dann eben so.... Nachdem ich gestern mehrmals über Tag versucht hatte den Anschluss zu erreichen  habe ich am  Nachmittag gegen 16 Uhr versucht über die Hotline Informationen zu bekommen. Man hat mir mitgeteilt  dass ALLE Anschlüsse erst um 21 Uhr umgeschaltet werden... Ok... Also bin ich zur Tante gefahren um ihr dieses mitzuteilen. Diese hält mir schon die Rechnung hin  die am 30.12.2017 von Ihnen geschrieben wurde und in der steht  dass der Betrag am 04.01.2018 abgebucht wird. Kommt nicht erst die Leistung und dann die Rechnung??? Heute Morgen habe ich sehr oft versucht die Tante zu erreichen. Es schellt  aber sie geht nicht ran. Eine Computerstimme sagt: „Möchten Sie verbunden werden sobald der Anschluss frei ist?“ Ich antworte mit: „Ja“. Dann sagt die Computerstimme: „Es tut mir leid  dieser Anschluss ist nicht erreichbar bitte versuchen Sie es zu einem späteren Zeitpunkt!“ Ich kontaktiere wieder die Hotline. Ein Herr gibt mir Auskunft  dass er es überprüfen wird ich solle mich gedulden  dann wird das Gespräch von der Hotline abgebrochen. Nächster Versuch: Bekomme gesagt   dass ich ins Heim fahren muss und prüfen muss ob die Stecker richtig eingesteckt sind. Also wieder hingefahren  alles geprüft  alle Stecker raus und wieder feste reingesteckt … nichts passiert  die Leitung bleibt tot.  Also nach Hause  wieder angerufen. Der Mann in der Hotline erklärt mir  dass ich mit dem Handy vom Heim die Störung melden muss  damit er direkt die Leitung messen kann  ohne dass die Stecker im Telekom Anschluss stecken. Ich erkläre ihm  dass dieses nicht möglich ist  da ich nicht schon wieder ins Heim fahren kann. Er lässt sich die Nummer vom Heim geben  will mit den Angestellten das Problem lösen. Er wollte sich dann wieder melden. Nach einiger Zeit ist die Leitung immer noch tot  niemand hat sich gemeldet. Ich versuche es erneut bei Ihrer Hotline  eine Dame sagt mir ich müsse nur im Altersheim in den Keller gehen und die Anschlüsse umlegen. Meine Antwort: „ Ich bin weder befugt  dort hinzugehen  noch ist es meine Aufgabe dieses zu Tun. Warum schicken Sie nicht zum vereinbarten Termin einen Techniker in Heim  der dieses alles regelt  genau wie es beim Einzug ins Heim gemacht wurde  schließlich zahlt die Tante  auch dieses mal den gleichen Betrag ohne das ein Techniker rauskommt.“ Ich bekomme zur Antwort: „ Der Anschluss wurde gestern schon umgestellt  wenn nochmals ein Techniker kommen muss  zahlen sie erneut 70 - €!!“ Ich antworte ihr  dass bestimmt nichts umgestellt ist  da niemand im Keller war. Und dass die bereits abgebuchten fast 70 - € bezahlt wurden  ohne  dass eine Leistung erbracht wurde. Am Nachmittag erfolgten noch weitere Telefonate. Am Abend bin ich nochmals ins Heim gefahren  habe von dort über mein Handy die Hotline angerufen. Wie vereinbart Stecker raus und rein  diese Messung sollte einige Minuten in Anspruch nehmen  die Dame sagt mir  dass sie sich bei mir melden wird. Nach einer Stunde lasse ich durch meinem Ehemann von zu Hause nochmals bei der Hotline anrufen um zu erfahren  was die Messung ergeben hat und ob ich nun endlich nach Hause fahren kann. Danach habe ich von einer wütenden Dame der Hotline einen Rückruf aufs Handy erhalten  dass das (im September) gekaufte Telefon defekt sein und man seitens der Telekom keinen Fehler gefunden hat. Ich antworte: „ Das kann nicht sein  denn das Telefon ist relativ neu und hat bis zum Umzug im alten Zimmer sehr gut funktioniert. Ich nehme das Gerät zur Überprüfung mit nach Hause.  ….“ Und was glauben Sie? Es funktioniert einwandfrei  es ist NICHT KAPUTT! Nun bitte ich Sie den „Schaden“ schnellstmöglich zu regulieren  denn der der Betrag wurde schon vom Konto abgebucht. Sollte dieses nicht umgehend geschehen  werden wir dieses wegen Betrug zur Anzeige bringen!  Hochachtungsvoll M. Hermanns,"['Hallo Marita Hermanns, Ihren Unmut über die Vorgehensweise kann ich gut verstehen. Was genau jetzt schief gelaufen ist bei uns, muss individuell geprüft werden. Ich bitte Sie zur weiteren Recherche mir Ihre Rückrufnummer hier http://m.me/telekomhilft zu hinterlegen. Es wäre prima, wenn Sie mir dann auch mitteilen zu welchen Zeiten Sie gut erreichbar sind. Ich melde mich dann bei Ihnen. Viele Grüße Maria R. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156021991363555,DANKE für das Versüßen meiner Fahrt zur Arbeit jeden Morgen liebe #Telekom 💕! Eure Brücke in Bonn ist zauberhaft und glitzert richtig im Dunklen. Wohin kann ich die Pralinen für den Designer des epischen #Lichterzaubers schicken?  #geileBrücke #glitzergewitter #daverstehtsjemand,"['Hallo Kim, das freut uns sehr, vielen Dank für das Lob! Da brauchen wir keine Pralinen mehr :-) ^andrea']"
101768433554_10156021837583555,Warum kann ich auf meiner PlayStation nicht zocken  aber Netflix ohne Probleme gucken 🤔,"['Würde empfehlen hier nachzufragen  https://www.playstation.com/de-de/get-help/#!/ 😉', 'Das Problem liegt nicht an der Verkabelung meiner PlayStation. Ich wollte spielen und wurde ständig aus dem Spiel geworfen wegen schlechter Internet Verbindung, aber wenn ich dann Netflix auf meiner PlayStation geguckt habe hatte ich perfekte Verbindung und konnte Filme in Full HD gucken', 'Hallo Andre, wenn Netflix wunderbar läuft, wird das Problem mit an unserer Leitung liegen. Vermutlich sind die Server, auf denen gespielt wird, überlastet. Wenn der Anschluss das Problem wäre, wäre auch Netflix nicht möglich. Viele Grüße Gabriella P. von Telekom hilft https://www.facebook.com/telekomhilft', 'Hallo Andre, ich hoffe, dass inzwischen auch wieder Spiele online gespielt werden können. Vermutlich war die Verbindung ins Internet nicht gegeben. Die Verkabelung sollte überprüft werden. Im Hilfeforum des Herstellers gibt es sicherlich auch noch viele Tipps. Ich wünsche noch einen schönen Sonntag. Viele Grüße Natalie P. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156021781948555,Guten Tag  Seit Monaten telefoniere ich mit der Hotline der Telekom. Bei mir liegt bereits Glasfaser bis in meiner Wohnung. Auch die Fiberdose (TA-A010021) wurde mir schon installiert. Leider ist es der Telekom nicht möglich mir mein Wunsch Paket bereitzustellen. Angeblich Fehler in der Leitung. Seit Wochen wird gesucht aber keinen Fehler gefunden echt eine Schande.,"['Super ich bin gespannt.👍🏼', 'Hallo Andreas, meine Kollegin ist bereits am Ball und wird alles tun, damit es schnell weitergehen kann. Viele Grüße Natalie P. von Telekom hilft https://www.facebook.com/telekomhilft', 'Das bekomm ich bei meinen Mädels nicht durch. Schularbeiten ohne vernünftiges Internet. Und dieser Social Media Verzicht😅Nervenzerreißend', 'Das ist wie beim Fasten, es braucht ne Weile bis man den Hunger nicht mehr spürt 😂', 'Notfalls kannst du aus dem Glasfaser einen schönen Sternenhimmel basteln 😁', 'So wir haben Anfang der Woche und ich warte.', 'Ja Telekom halt was meinst du was ich mit der Firma schon durch habe....da bestellt man einen Techniker fürs Internet .....und es kommt einer der nur Festnetz kann.. ...😂😂😂😂geile Firma 👍👍👍👍👍']"
101768433554_10156021771828555,Wie kann es sein das man seit dem 1. weder Telefon noch Internet hat und Am Telefon wird einem dann gesagt am nächsten Tag ist das Problem behoben  diese Aussage kam vor 2 TAGEN von einer nicht freundlichen Mitarbeiterin von Ihnen ! Langsam fühl ich mich verarscht 😡,"['Scheint laut weirerem Telefonat ne langzeit Störung zu sein und das dauert und es tut ihnen leid 🤷🏽\u200d♀️', 'Hallo Isabell, wie ist der aktuelle Stand? Funktioniert der Anschluss wieder? Viele Grüße Gabriella P. von Telekom hilft https://www.facebook.com/telekomhilft', 'Nein 😡😡😡😡', 'Du kannst mir gerne die Rufnummer von deinem Anschluss zuschicken: http://m.me/telekomhilft So kann ich mehr sehen. :) Viele Grüße Gabriella P. von Telekom hilft https://www.facebook.com/telekomhilft', 'Guten Abend Isabell, ich bedauere die Ausfallzeit sehr. Gerne werden wir uns persönlich um den Anschluss kümmern, wenn es immer noch nicht geht, damit Sie schnell wieder online sind. Damit ich Ihnen weiterhelfen kann, benötige ich ein paar weitere Infos. Schicken Sie mir einfach Ihre Rückrufnummer per Direktnachricht an: http://m.me/telekomhilft Bitte keine anderen Kundendaten http://bit.ly/DMBlogPK Ich freue mich auf Ihre Rückmeldung! Viele Grüße Natalie P. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10156021653643555,Der größte Saftladen Deutschlands. Kundenbetreuung unterirdisch. Setzen  Note 6 - ungenügend!,"['Hallo Alexandra, das ist sicher nicht unser Anspruch, wenn solche Worte fallen. Was genau ist denn passiert? Liebe Grüße Anne W. von Telekom hilft https://www.facebook.com/telekomhilft', '""Falsche Pinwand oder warst du nie Kunde bei Unitymedia... ']"
101768433554_10156021631853555,Die Umstellung auf Glasfaser ist ja gut und schön.  Als Entertain Nutzer aber scheisse wenn der neue Receiver nicht geliefert wird  dennoch die Umstellung statt findet.  Umstellung am 02.01.18 und heute ist der 05.01... Morgen Feiertag und dann Sonntag.  Das heisst bis Montag passiert auch nichts.  Telefonisch erreicht man niemanden nicht mal nach 20 Minuten in der Warteschleife.  Das ist einfach eine Frechheit.  😒 Euch ist schon bewusst das ohne den neuen Receiver auch kein Fernseh funktioniert? Da hat mit Planung und Umsetzung mal wieder gar nix funktioniert.,"['Hallo Mandy, da hat die Umstellung scheinbar nicht richtig funktioniert und das tut mir Leid. Warum der Receiver nicht angekommen ist, kann ich so pauschal nicht sagen und müsste ich prüfen. In der Regel wird der natürlich immer rechtzeitig raus geschickt, sodass dieser auch beim Kunden ankommt. Ich hoffe das der nicht irgendwo liegen geblieben ist. Darauf haben wir natürlich keinen Einfluss. Liebe Grüße Anne W. von Telekom hilft https://www.facebook.com/telekomhilft', 'Hallo Mandy, wie sieht es aktuell aus? Gab es schon eine Rückmeldung? Ansonsten schicke mir doch bitte eine Rückrufnummer über diesen Link http://m.me/telekomhilft und achte auch folgende Hinweise http://bit.ly/DMBlogPK Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', 'Oh tatsächlich wurden wir angerufen. Und jetzt dürfen wir noch länger warten. Kann mir mal einer erklären, warum alles hier her kommt? Techniker, Anrufe, Mahnungen, Router ect. Aber den Receiver schickt ihr an unsere alte Anschrift? Wo wir sage und schreibe seit 7,5 Jahren nicht mehr wohnen? 😒 Bekommen wir für die 2 Wochen wo wir kein Entertain nutzen können auch ne Gutschrift? Ich Zahl den ganzen Monat was ich nur nen halben nutzen kann. Das ist so nicht ok', 'Hallo Mandy, bitte entschuldige die späte Antwort. Wird noch Hilfe benötigt? Dann sende mir bitte eine PN mit einer Rückrufnummer. http://m.me/telekomhilft Es grüßt Wiebke S. von Telekom hilft https://www.facebook.com/telekomhilft', 'Wie soll ich ne Prüfung veranlassen wenn man niemanden ans Telefon bekommt? Die Umstellung hat schon funktioniert... leider sogar pünktlich, sonst hätte ich jetzt noch Fernsehen 😂', 'Welche Alternative hast du denn? Unitymedia ist noch schlimmer...', 'Ich hab schon gewusst, warum ich seit fast 4 Jahren kein telekom kunde mehr bin 😉😂']"
101768433554_10156021593703555,"""Hallo Liebe Deutsche Telekom AG ich bin heute mal eure ganzen Tarife durchgegangen um für meine Familie das Richtige zu finden um dabei auch nicht zu viel zu zahlen. zu erst ihr habt echt eine menge Tarife bei denen auch einige auf uns (Frau ein Kind Oma und ich) zutrifft. nur muss ich jetzt schon mal etwas bemängeln und zwar die Tarife für die jungen Leute bei denen ich ja schon Raus falle da ich ein Alter Sack bin ",['2018-01-05T15:47:32+0000']
