SichterGruppe,SichterName,Host,kind,Datetime,Content,Url,Authorid,Tag,entryid,Id,TwistId,TopicId,TopicName,IsInitialEntry,IsPrivate
,,www.facebook.com,2,20.10.2016 18:31:30,Ich drück dir jedenfalls mal die Daumen das o2 und Telekom sich da mal einig werden . Hatte auch mal Theater mit einem Handy wegen eines zerschossenen Betriebssystems bei einem missglücktem Update . Samsung meinte das wäre Telekom Schuld und Telekom verwies auf Samsung ^ ^ insofern ist immer so eine Sache,https://www.facebook.com/122768271103611/posts/1162780883769006#pid=122768271103611_1162780883769006&uid=1162780883769006_1162793270434434&cpid=&aid=1096037533756491&vid=2&wid=122768271103611,127469.0,abgelegt durch Sichter,e67501c9-98e0-4086-b50d-6b6463b4c812,31734393,8cf55cc7-fc99-443c-a565-0dac310310a2,551631,Alle,False,False
,,www.facebook.com,2,20.10.2016 19:55:04,Du wirst es nicht glauben aber als nicht kunde interessiert die das hier einen Scheissdreck ;),https://www.facebook.com/122768271103611/posts/1162780883769006#pid=122768271103611_1162780883769006&uid=1162780883769006_1162849273762167&cpid=&aid=1621240634828915&vid=2&wid=122768271103611,2224343.0,abgelegt durch Sichter,c8730566-e97d-4a18-9a8b-39a3d6740abd,31739949,8cf55cc7-fc99-443c-a565-0dac310310a2,551631,Alle,False,False
,,twitter.com,1,23.10.2016 21:56:15,"Hallo , Ich stornierte meine kontrakt mit Ihrem Formular , bekam aber keine Antwort . Es war vor einer Woche ...",https://twitter.com/floraamalie/status/790280697424539648#aid=81630353,9217905.0,,f6d67180-27fc-4201-95ef-7f2dae383250,31865840,8e4b7929-5eb9-40eb-b225-0a6ff8ec6b55,1,Client 388,True,False
,,twitter.com,2,23.10.2016 21:57:18,Kann ich E-Mail Sie eine Kündigung ?,https://twitter.com/floraamalie/status/790280959862210560#aid=81630353,9217905.0,,c00e1212-8606-4337-8076-2911f854fdf1,31865917,8e4b7929-5eb9-40eb-b225-0a6ff8ec6b55,1,Client 388,False,False
Sichter FB/TW,Mobilfunk,www.facebook.com,1,14.10.2016 17:20:10,"Ich habe Spotify nach einem Tarifwechsel neu verknüpft und ein Album in hoher Qualität geladen und dann schaue ich auf mein Datenvolumen und es wurde belastet ! War gestern bei 0MB . Bitte bucht das zu Unrecht belastete Datenvolumen zurück . Der Zähler steht nun bei 2,6 GB und das ärgert mich sehr , da ich den Spotify Account nach Anleitung gekoppelt habe . Ich habe also nichts falsch gemacht .",https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611&uid=122768271103611_1157853917595036&aid=963632827014588&vid=2&wid=122768271103611,124611.0,,8781da88-afdb-4eb0-bd7c-6fa1b69a500c,31458742,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,True,False
,,www.facebook.com,2,14.10.2016 17:55:12,Wahrscheinlich wurde Spotify durch die Tarifänderung auch geändert . Viele Grüße,https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611_1157853917595036&uid=1157853917595036_1157874330926328&cpid=&aid=10203792170700554&vid=2&wid=122768271103611,3038831.0,abgelegt durch Sichter,78114dc5-ccaf-4d1a-bf8a-8dab905fa1b4,31460138,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,False,False
,,www.facebook.com,2,14.10.2016 17:56:43,"Natürlich macht die Telekom das nicht bekannt , hätte sonst nicht gewechselt . Bin gerade stinksauer !",https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611_1157853917595036&uid=1157853917595036_1157874907592937&cpid=1157853917595036_1157874330926328&aid=963632827014588&vid=2&wid=122768271103611,124611.0,abgelegt durch Sichter,3f4f0b2e-7f75-40e0-8b9a-b284ef1d8c3b,31460300,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,False,False
,,www.facebook.com,2,14.10.2016 17:57:49,Wie meinst du das ? Stand irgendwo im Blog dass nach dem 1.08 Spotify belastet .,https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611_1157853917595036&uid=1157853917595036_1157875384259556&cpid=1157853917595036_1157874330926328&aid=10203792170700554&vid=2&wid=122768271103611,3038831.0,abgelegt durch Sichter,19fbef36-a23d-4f88-8139-65a360dc1e86,31460303,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,False,False
,,www.facebook.com,2,14.10.2016 18:00:18,"Na die Telekom sollte die Kunden direkt informieren per Brief oder Email oder SMS ! Was ist denn nun der Sinn der Spotify Option ? Ist genau das gleiche , als würde ich es direkt bei Spotify buchen .",https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611_1157853917595036&uid=1157853917595036_1157878634259231&cpid=1157853917595036_1157874330926328&aid=963632827014588&vid=2&wid=122768271103611,124611.0,abgelegt durch Sichter,41ed9fdc-b3c2-4594-97ec-fc5f2905222c,31460305,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,False,False
,,www.facebook.com,2,14.10.2016 18:01:56,"Ich weiß nicht wie es bei Spotify ist , aber du kannst es jetzt täglich kündbar .",https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611_1157853917595036&uid=1157853917595036_1157879680925793&cpid=1157853917595036_1157874330926328&aid=10203792170700554&vid=2&wid=122768271103611,3038831.0,abgelegt durch Sichter,fd964742-7e03-478b-8ad9-3a2ab9688191,31460483,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,False,False
Sichter FB/TW,Hotspot,www.facebook.com,2,14.10.2016 18:03:45,"Das ist nicht das Problem , ich würde es nur gerne weiterhin nutzen . Das ist mir wichtiger , als das Datenvolumen im EU Ausland nutzen zu können und die Hotspots . Hätte mich die Telekom informiert , hätte ich nicht gewechselt ! Habe nun eine Beschwerde geschrieben .",https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611_1157853917595036&uid=1157853917595036_1157880684259026&cpid=1157853917595036_1157874330926328&aid=963632827014588&vid=2&wid=122768271103611,124611.0,abgelegt durch Sichter,8d14ae0d-2d76-4d64-bc7e-b717cfd9ae32,31460485,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,False,False
,,www.facebook.com,2,14.10.2016 18:07:52,"Nutzen kannst du es ja , nur wird eben das Volumen belastet . Wobei ich hab des mal getestet damals . Wenn du genug Puffer hast , dann kannst auch mit dem Datenvolumen auskommen . Gruß",https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611_1157853917595036&uid=1157853917595036_1157883067592121&cpid=1157853917595036_1157874330926328&aid=10203792170700554&vid=2&wid=122768271103611,3038831.0,abgelegt durch Sichter,4693f518-6f1e-4cb1-9ace-a7b9c6215ad9,31460824,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,False,False
,,www.facebook.com,2,14.10.2016 18:08:50,Ich habe ein Album in hoher Qualität runtergeladen und das hat 2 GB gebraucht und ich habe gesamt 6GB pro Monat . Damit kommt man nicht wirklich klar .,https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611_1157853917595036&uid=1157853917595036_1157883637592064&cpid=1157853917595036_1157874330926328&aid=963632827014588&vid=2&wid=122768271103611,124611.0,abgelegt durch Sichter,6d5f9ba8-87ab-4289-a1aa-deb8337bd7ac,31460927,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,False,False
,,www.facebook.com,2,14.10.2016 18:10:24,Ich hab auch 6 gb und kam beim Streaming ganz gut zurecht mit ner halben Stunde am Tag . Die Alben lade ich mir immer im WLAN runter .,https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611_1157853917595036&uid=1157853917595036_1157884444258650&cpid=1157853917595036_1157874330926328&aid=10203792170700554&vid=2&wid=122768271103611,3038831.0,abgelegt durch Sichter,d1878d44-c6ef-4be3-b8a8-e7f046a8e4ad,31460933,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,False,False
,,www.facebook.com,2,14.10.2016 18:12:31,Ich habe aber kein WLAN und habe Spotify immer intensiv genutzt . So macht das für mich leider nur wenig Sinn .,https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611_1157853917595036&uid=1157853917595036_1157885590925202&cpid=1157853917595036_1157874330926328&aid=963632827014588&vid=2&wid=122768271103611,124611.0,abgelegt durch Sichter,f11c92f1-b090-462a-b7e8-e880eda43072,31460934,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,False,False
,,www.facebook.com,2,14.10.2016 18:44:11,Das ist dann doof .,https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611_1157853917595036&uid=1157853917595036_1157904584256636&cpid=1157853917595036_1157874330926328&aid=10203792170700554&vid=2&wid=122768271103611,3038831.0,abgelegt durch Sichter,dfdfaf7f-98d1-423f-9474-576a1d1f316e,31462450,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,False,False
,,www.facebook.com,3,17.10.2016 08:37:57,"Hi Jonas , bitte entschuldige meine verspätete Antwort . In der Tat ist es so , dass Spotify mit der "" Nicht-Belastung "" des Datenvolumens nur erhalten bleibt , so lange keine Änderung am Tarif durchgeführt wird . Dies haben wir hier auf Telekom hilft , in unserem Blog als auch per Post kommuniziert . Alle Infos findest du auch in unseren FAQ's http://bit.ly/2ekMJxF Lieben Gruß Niels G .",https://www.facebook.com/122768271103611/posts/1157853917595036#pid=122768271103611_1157853917595036&uid=1157853917595036_1160001644046930&cpid=&aid=122768271103611&vid=2&wid=122768271103611,254017.0,,337b0246-82ad-4c92-87b0-43ef54634907,31540104,90c48707-f91b-4539-9edc-0ac72f43f29c,551631,Alle,False,False
,,twitter.com,1,05.10.2016 14:53:44,@Telekom_hilft Hab mich mittlerweile durch die Webseiten durchgeackert und online eine Störungsmeldung abgegeben . Auch da mit Systemstörung 😶,https://twitter.com/SMy_DE/status/783651385954930689#aid=3345790648,9031223.0,Prio-Fall,a0dc225d-a551-4cb2-86ae-69590603195c,31102244,91747720-8f53-4542-9518-1099dde7f2e3,551631,Alle,True,False
,,twitter.com,3,05.10.2016 15:36:21,was hast du denn für eine Störung ? Sicher kann ich dir auch helfen . ^ wo,https://twitter.com/Telekom_hilft/status/783662109880160256#aid=123675232,254012.0,,a7d4cdfb-ba9f-49f8-a7a9-1316751973b4,31103983,91747720-8f53-4542-9518-1099dde7f2e3,551631,Alle,False,False
,,twitter.com,4,05.10.2016 15:44:45,"@Telekom_hilft Kein DSL in 01234567890 seit knapp 2 Tagen ; Kabel sind alle überprüft , Endgeräte aus - / angeschaltet , Tel funktioniert .",https://twitter.com/SMy_DE/status/783664223087915008#aid=3345790648,9031223.0,,257c4470-e0d4-4a1c-9000-6a0cc074ae75,31104256,91747720-8f53-4542-9518-1099dde7f2e3,551631,Alle,False,False
,,twitter.com,3,05.10.2016 16:11:38,"1/2 was allgemeines konnte ich nicht finden . Wenn Telefon funzt , dann hast du analogen oder Universal Anschluss ? Welche LEDs ...",https://twitter.com/Telekom_hilft/status/783670991469805568#aid=123675232,254012.0,,63033990-668e-4c5c-93d1-150156955781,31105333,91747720-8f53-4542-9518-1099dde7f2e3,551631,Alle,False,False
,,twitter.com,3,05.10.2016 16:11:41,leuchten noch am Router ? 2/2 ^ wo,https://twitter.com/Telekom_hilft/status/783671001477443585#aid=123675232,254012.0,,65dfc21c-a32e-4d18-92d2-7e6cedd71a65,31105335,91747720-8f53-4542-9518-1099dde7f2e3,551631,Alle,False,False
,,twitter.com,4,05.10.2016 16:38:30,"@Telekom_hilft 1 . Analog . 2 . Strom / LAN / WLAN grün ; DSL blinkt erst grün , switcht dann zu rot ; online-Leuchte bleibt aus .",https://twitter.com/SMy_DE/status/783677748824961024#aid=3345790648,9031223.0,,d6d26aba-164c-45b3-8719-862c78e15e1f,31106378,91747720-8f53-4542-9518-1099dde7f2e3,551631,Alle,False,False
,,twitter.com,3,05.10.2016 17:09:19,"okay , das muss geprüft werden . Störung hast du gemeldet ? Oder soll ich das machen ? ^ wo",https://twitter.com/Telekom_hilft/status/783685506190209025#aid=123675232,254012.0,,5798e7e0-e6bc-4411-b981-025ffe2db6fe,31107529,91747720-8f53-4542-9518-1099dde7f2e3,551631,Alle,False,False
,,twitter.com,4,05.10.2016 17:17:30,"@Telekom_hilft Ist schon gemeldet , aber danke für das Angebot ! Und natürlich auch die Unterstützung bis hierhin .",https://twitter.com/SMy_DE/status/783687566650408960#aid=3345790648,9031223.0,,6ed0dd6b-f374-4d3a-8bab-19d7c33e96dd,31107830,91747720-8f53-4542-9518-1099dde7f2e3,551631,Alle,False,False
,,twitter.com,3,05.10.2016 17:22:36,"gerne , wenn was ist sag mir auf jeden Fall Bescheid . Ich kann dann sofort rein schauen . ^ wo",https://twitter.com/Telekom_hilft/status/783688851067994112#aid=123675232,254012.0,,04bcd125-d8dd-4f64-bfe1-53125e9905d1,31107975,91747720-8f53-4542-9518-1099dde7f2e3,551631,Alle,False,False
,,twitter.com,3,05.10.2016 17:22:36,"gerne , wenn was ist sag mir auf jeden Fall Bescheid . Ich kann dann sofort rein schauen . ^ wo",https://twitter.com/Telekom_hilft/status/783688851067994112?pid=783688851067994112&uid=783688851067994112&aid=123675232,8954304.0,,5a11299b-d214-444f-a035-f61126d45560,31107957,91747720-8f53-4542-9518-1099dde7f2e3,551631,Alle,False,False
,,twitter.com,4,07.10.2016 19:09:30,"@Telekom_hilft Hm , Ticket wurde heute Nachmittag geschlossen - die Störung besteht aber weiter . Und jetzt ?",https://twitter.com/SMy_DE/status/784440527680929792#aid=3345790648,9031223.0,,1fa9896f-893e-481e-8387-b70ea1d46f58,31199514,91747720-8f53-4542-9518-1099dde7f2e3,551631,Alle,False,False
,,twitter.com,3,07.10.2016 19:13:31,DSL blinkt immernoch ? Übermittel mir doch gern per DM eine Rückrufnummer https://t.co/APzMTVBGGh ^ wo,https://twitter.com/Telekom_hilft/status/784441537266610177#aid=123675232,254012.0,,d3b48524-9673-4f86-b2c3-35d176289652,31199686,91747720-8f53-4542-9518-1099dde7f2e3,551631,Alle,False,False
,,www.facebook.com,1,03.09.2016 16:49:17,Sechs Monate Apple Music gratis für Telekom-Kunden mobilegeeks.de Zur IFA kündigt die Telekom eine neue Partnerschaft mit Apple an : Mobilfunkkunden können ab heute Apple Music für sechs Monate kostenlos nutzen . Zur IFA kündigt die Deutsche Telekom AG eine neue Partnerschaft mit Apple an : Kunden mit Smartphone - und Data-Only-Tarifen können ab sofort Apple Music für sechs Monate kostenlos nutzen . https://external.xx.fbcdn.net/safe_image.php?d=AQDLAcBVfepPhEwa&w=130&h=130&url=http%3A%2F%2Fc.mobilegeeks.de%2Fwp-content%2Fuploads%2F2016%2F09%2FApple-Music-Magenta-1200x627.jpg&cfs=1,https://www.facebook.com/101768433554/posts/10154446566538555#pid=101768433554&uid=101768433554_10154446566538555&aid=392908527414362&vid=2&wid=101768433554,181092.0,,7887e3df-512d-430d-aaea-a2c80f2d108b,30037039,9682d705-76b6-4a08-a847-11c0634b7049,1,Client 388,True,False
,,www.facebook.com,2,03.09.2016 19:40:33,Hat nicht die Telekom grad erst einen auf den Deckel gekriegt wegen so einem Deal mit Spotify ?,https://www.facebook.com/101768433554/posts/10154446566538555#pid=101768433554_10154446566538555&uid=1250392221665984_1250514714987068&cpid=&aid=10153267701668234&vid=2&wid=101768433554,2513009.0,,5c2a952b-3f8b-4e1c-84df-ae8d0d3a2af2,30040758,9682d705-76b6-4a08-a847-11c0634b7049,1,Client 388,False,False
,,twitter.com,1,04.09.2016 02:40:43,"also bei mir läuft und nicht , ich gehör offensichtlich nicht dazu !",https://twitter.com/domi_wer/status/772232892986589184#aid=2798402034,3292480.0,,a721680c-bc3a-4ffd-ab2b-6a81fcf88f05,30045531,96c44143-c0fc-4bfb-ba4b-140ab9454736,1,Client 388,True,False
,,www.facebook.com,1,21.09.2016 04:22:35,Wann haben Sie Ihr iPhone bestellt ? 09.09 . 2016/10 . 09.2016 Ihr vorauss . Liefertermin : KW 42 17.10 . - 22.10 . 2016 Wann haben Sie Ihr iPhone bestellt ? 11.09 . 2016 Ihr vorauss . Liefertermin : KW 39 26.09 . - 01.10 . 2016 Wann haben Sie Ihr iPhone bestellt ? 12.09 . 2016/13 . 09.2016 / 14.09 . 2016/15 . 09.2016 / 16.09 . 2016 Ihr vorauss . Liefertermin : KW 42 17.10 . - 22.10 . 2016 Wann haben Sie Ihr iPhone bestellt ? 17.09 . 2016/18 . 09.2016 Ihr vorauss . Liefertermin : KW 40 03.10 . - 08.10 . 2016 Wann haben Sie Ihr iPhone bestellt ? 19.09 . 2016 Ihr vorauss . Liefertermin : KW 42 17.10 . - 22.10 . 2016 Wann haben Sie Ihr iPhone bestellt ? 20.09 . 2016 Ihr vorauss . Liefertermin : KW 40 03.10 . - 08.10 . 2016 🤔,https://www.facebook.com/101768433554/posts/10154504234053555#pid=101768433554&uid=101768433554_10154504234053555&aid=625867700883026&vid=2&wid=101768433554,1220235.0,#Apfel,9694c204-2db3-494e-9216-28ac7c986862,30623043,97c5b980-ace9-485b-8df7-12f2f378317a,1,Client 388,True,False
,,www.facebook.com,1,21.09.2016 04:22:35,Wann haben Sie Ihr iPhone bestellt ? 09.09 . 2016/10 . 09.2016 Ihr vorauss . Liefertermin : KW 42 17.10 . - 22.10 . 2016 Wann haben Sie Ihr iPhone bestellt ? 11.09 . 2016 Ihr vorauss . Liefertermin : KW 39 26.09 . - 01.10 . 2016 Wann haben Sie Ihr iPhone bestellt ? 12.09 . 2016/13 . 09.2016 / 14.09 . 2016/15 . 09.2016 / 16.09 . 2016 Ihr vorauss . Liefertermin : KW 42 17.10 . - 22.10 . 2016 Wann haben Sie Ihr iPhone bestellt ? 17.09 . 2016/18 . 09.2016 Ihr vorauss . Liefertermin : KW 40 03.10 . - 08.10 . 2016 Wann haben Sie Ihr iPhone bestellt ? 19.09 . 2016 Ihr vorauss . Liefertermin : KW 42 17.10 . - 22.10 . 2016 Wann haben Sie Ihr iPhone bestellt ? 20.09 . 2016 Ihr vorauss . Liefertermin : KW 40 03.10 . - 08.10 . 2016 🤔,https://www.facebook.com/101768433554/posts/10154504234053555#pid=101768433554&uid=101768433554_10154504234053555&aid=625867700883026&vid=2&wid=101768433554,1220235.0,#Apfel,9694c204-2db3-494e-9216-28ac7c986862,30623043,97c5b980-ace9-485b-8df7-12f2f378317a,1,Client 388,True,False
,,twitter.com,3,04.10.2016 19:06:49,"come on , dude . I would say that our link name might look funny , but our approach is different . Oder wollen wir Deutsch sprechen ? ^ kc",https://twitter.com/Telekom_hilft/status/783352687878348801#aid=123675232,254012.0,,d0e28d5c-cac1-4051-83c8-3376844456c3,31072597,a043b821-edb7-4b59-a3dc-05186f8a99a9,551631,Alle,True,False
Sichter FB/TW,Hotspot,twitter.com,1,28.09.2016 17:27:07,Wird es neben dem neuen kostenfreien WLAN im ICE auch noch @Telekom_hilft Hotspots geben ?,https://twitter.com/johannesgorges/status/781153270983233536#aid=23225056,123770.0,,25a10138-fd9b-46bb-80f8-cd5d895db930,30872807,b3e38303-ddd8-4300-a8af-0199811e0575,551631,Alle,True,False
Sichter FB/TW,MMS,www.facebook.com,1,21.10.2016 18:16:12,"hallo , habe seit einer stunde kein dsl mehr hotline kann meinen anschluss nicht prüfen und auch sonst keine auskunft geben . was ist da bitte los ? wer kann helfen brauche den anschuluss geschäftlich und bin ohne internet aufgeschmissen .",https://www.facebook.com/122768271103611/posts/1163710740342687#pid=122768271103611&uid=122768271103611_1163710740342687&aid=858757570924584&vid=2&wid=122768271103611,8371024.0,Prio-Fall,6c3ed4f2-7a9d-4ffd-9281-fb8161da2529,31784120,b84a05a8-100c-4239-979d-0b66436143e0,551631,Alle,True,False
,,www.facebook.com,2,21.10.2016 19:15:27,Die Hotline sollte eigentlich den Anschluss durchmessen können . Ging das grundsätzlich nicht oder wurde gesagt dass der Anschluss nicht messbar ist ? Bei Letzteren würde das nach einem Kabelschaden hindeuten .,https://www.facebook.com/122768271103611/posts/1163710740342687#pid=122768271103611_1163710740342687&uid=1163710740342687_1163780637002364&cpid=&aid=838382409585353&vid=2&wid=122768271103611,46522.0,abgelegt durch Sichter,859022c8-9044-476e-8bb4-ab6bf86e6ffe,31786837,b84a05a8-100c-4239-979d-0b66436143e0,551631,Alle,False,False
,,www.facebook.com,2,21.10.2016 19:33:06,Nein sie können es nicht wegen Wartungsarbeiten,https://www.facebook.com/122768271103611/posts/1163710740342687#pid=122768271103611_1163710740342687&uid=1163710740342687_1163795093667585&cpid=1163710740342687_1163780637002364&aid=858757570924584&vid=2&wid=122768271103611,8371024.0,abgelegt durch Sichter,5eefed4f-0a43-46d5-ba0c-5ba7747db7ec,31787551,b84a05a8-100c-4239-979d-0b66436143e0,551631,Alle,False,False
,,www.facebook.com,2,21.10.2016 19:41:38,"Achso ok , dann vielleicht später nochmal bei der Hotline probieren .",https://www.facebook.com/122768271103611/posts/1163710740342687#pid=122768271103611_1163710740342687&uid=1163710740342687_1163799250333836&cpid=1163710740342687_1163780637002364&aid=838382409585353&vid=2&wid=122768271103611,46522.0,abgelegt durch Sichter,c941234f-2bf3-488f-8aab-9eded891922d,31787919,b84a05a8-100c-4239-979d-0b66436143e0,551631,Alle,False,False
,,www.facebook.com,2,21.10.2016 20:02:14,Montag,https://www.facebook.com/122768271103611/posts/1163710740342687#pid=122768271103611_1163710740342687&uid=1163710740342687_1163811076999320&cpid=1163710740342687_1163780637002364&aid=1621240634828915&vid=2&wid=122768271103611,2224343.0,abgelegt durch Sichter,f63f4fa3-ff6d-4ce6-8d94-b47ab780992c,31788832,b84a05a8-100c-4239-979d-0b66436143e0,551631,Alle,False,False
,,www.facebook.com,2,21.10.2016 20:13:58,Mittlerweile geht es wieder,https://www.facebook.com/122768271103611/posts/1163710740342687#pid=122768271103611_1163710740342687&uid=1163710740342687_1163816040332157&cpid=1163710740342687_1163780637002364&aid=858757570924584&vid=2&wid=122768271103611,8371024.0,abgelegt durch Sichter,67e6ae32-a8c4-4329-839c-0c8c1eaf4029,31789364,b84a05a8-100c-4239-979d-0b66436143e0,551631,Alle,False,False
,,www.facebook.com,3,22.10.2016 17:36:35,"Hallo Christoph , bitte entschuldige die späte Antwort . Ist es noch aktuell ? Dann bitte eine PN mit einer Rückrufnummer zu mir . Da die Wartungsarbeiten nicht alle Systeme betreffen und zum Teil schon beendet sind , könnte ich zumindest ein Störungsticket für dich erstellen . Es grüßt Wiebke S .",https://www.facebook.com/122768271103611/posts/1163710740342687#pid=122768271103611_1163710740342687&uid=1163710740342687_1164599833587111&cpid=&aid=122768271103611&vid=2&wid=122768271103611,254017.0,,483a8ec4-93ca-469f-a72a-4ccdc19d3d09,31822076,b84a05a8-100c-4239-979d-0b66436143e0,551631,Alle,False,False
,,www.facebook.com,4,22.10.2016 17:38:34,Hat sich erledigt . Man muss nur lang genug warten . Leider kein guter Service .,https://www.facebook.com/122768271103611/posts/1163710740342687#pid=122768271103611_1163710740342687&uid=1163710740342687_1164601056920322&cpid=1163710740342687_1164599833587111&aid=858757570924584&vid=2&wid=122768271103611,8371024.0,,17dbc6c7-b60c-4c94-8686-e9cde10138c5,31822158,b84a05a8-100c-4239-979d-0b66436143e0,551631,Alle,False,False
,,www.facebook.com,3,22.10.2016 17:42:36,"Vielen Dank für deine Rückmeldung . Wenn noch etwas sein sollte , lass es mich trotzdem gerne wissen . Ich wünsche dir noch ein schönes Wochenende . Es grüßt Wiebke S .",https://www.facebook.com/122768271103611/posts/1163710740342687#pid=122768271103611_1163710740342687&uid=1163710740342687_1164603603586734&cpid=1163710740342687_1164599833587111&aid=122768271103611&vid=2&wid=122768271103611,254017.0,,9746932f-4898-4284-b1b0-2153b4e63fcd,31822347,b84a05a8-100c-4239-979d-0b66436143e0,551631,Alle,False,False
,,twitter.com,1,07.09.2016 21:15:36,Können Geschäftskunden das neue iPhone 7 online reservieren ?,https://twitter.com/CALIFUK/status/773600623245791233#aid=534939045,7410034.0,,0fc03cbb-55ed-41cb-856f-a434d3e0dfeb,30168855,ba578ad9-3eb2-4967-b98d-024c099911b0,1,Client 388,True,False
Sichter FB/TW,GK,twitter.com,1,07.09.2016 21:15:36,Können Geschäftskunden das neue iPhone 7 online reservieren ?,https://twitter.com/CALIFUK/status/773600623245791233#aid=534939045,7410034.0,,0fc03cbb-55ed-41cb-856f-a434d3e0dfeb,30168855,ba578ad9-3eb2-4967-b98d-024c099911b0,1,Client 388,True,False
,,twitter.com,1,07.09.2016 21:15:36,Können Geschäftskunden das neue iPhone 7 online reservieren ?,https://twitter.com/CALIFUK/status/773600623245791233#aid=534939045,7410034.0,,0fc03cbb-55ed-41cb-856f-a434d3e0dfeb,30168855,ba578ad9-3eb2-4967-b98d-024c099911b0,1,Client 388,True,False
,,twitter.com,3,08.09.2016 12:34:23,"gut , dass Sie sich an uns wenden . Sind Sie ein Neu - oder Bestandkunde ? Eine Reservierung ist in beiden Fällen möglich . ^ ya",https://twitter.com/deutschetelekom/status/773831844299206656#aid=92224801,64815.0,,34d14dc1-3bee-4f31-b54f-cd22f7179ead,30186256,ba578ad9-3eb2-4967-b98d-024c099911b0,1,Client 388,False,False
,,twitter.com,4,08.09.2016 12:36:10,"Mein Bruder und ich waren Vodafone Kunden und unser Vertrag wäre Mitter September abgelaufen , da man ja aber 6 Monate",https://twitter.com/CALIFUK/status/773832292385054720#aid=534939045,7410034.0,,5977552d-6109-4e8a-87ce-496bd477d36e,30186321,ba578ad9-3eb2-4967-b98d-024c099911b0,1,Client 388,False,False
,,twitter.com,4,08.09.2016 12:36:51,"vorher zur Telekom wechseln konnte , haben wir dies gemacht , d . h . wir sind im März zur Telekom rüber . Sind wir dann immer",https://twitter.com/CALIFUK/status/773832466142466048#aid=534939045,7410034.0,,588324b6-3987-40ce-81f3-1593b40519b4,30186323,ba578ad9-3eb2-4967-b98d-024c099911b0,1,Client 388,False,False
,,twitter.com,4,08.09.2016 12:37:12,noch Neukunden ? Ist unser erster Telekom Vertrag :),https://twitter.com/CALIFUK/status/773832554902347776#aid=534939045,7410034.0,,26956925-191a-4a39-9618-a6507a0f6c5b,30186324,ba578ad9-3eb2-4967-b98d-024c099911b0,1,Client 388,False,False
,,twitter.com,3,08.09.2016 12:49:47,"ich freue mich , dass Sie zu uns gewechselt sind . :) Sobald ein Vertrag abgeschlossen ist , sind Sie Bestandskunde . ^ ya",https://twitter.com/deutschetelekom/status/773835721069228033#aid=92224801,64815.0,,b3b1349f-cd9b-4e4d-a450-c3f513e4afc0,30186829,ba578ad9-3eb2-4967-b98d-024c099911b0,1,Client 388,False,False
,,twitter.com,3,08.09.2016 12:51:00,vor dem Abschluss eines Vertrages gilt dies als Neukunde . Haben Sie Ihre Tarife mit oder ohne Gerät erworben ? ^ ya,https://twitter.com/deutschetelekom/status/773836027333148677#aid=92224801,64815.0,,e8abb770-0fbb-47ea-9f00-cd381d26c42f,30186831,ba578ad9-3eb2-4967-b98d-024c099911b0,1,Client 388,False,False
,,twitter.com,4,08.09.2016 12:51:14,Gut zu wissen ! Wieder was für's Leben gelernt . ☺ ️ Benötigen Sie unsere Handynummern für die Reservierung ?,https://twitter.com/CALIFUK/status/773836085889736704#aid=534939045,7410034.0,,9ec0b8ba-c2a4-4e15-8879-a9d81e5392d8,30186923,ba578ad9-3eb2-4967-b98d-024c099911b0,1,Client 388,False,False
,,twitter.com,4,08.09.2016 12:52:20,"Also beim Vodafone Vertrag mit Handy , aber beim Wechsel dann ohne . :)",https://twitter.com/CALIFUK/status/773836362692829184#aid=534939045,7410034.0,,0066d4a3-43c4-4618-8068-c5b86238e28b,30186925,ba578ad9-3eb2-4967-b98d-024c099911b0,1,Client 388,False,False
